# ETRA - Database Indirizzi e Codici per Raccolta Rifiuti
# Formato: INDIRIZZO | COMUNE | CODICE_INDIRIZZO | CODICE_COMUNE

VIA FRATELLI ROSSELLI | BATTAGLIA TERME | VIA-A714-6-70097 | COM-A714-6
VIA GALILEO GALILEI | BATTAGLIA TERME | VIA-A714-6-17485 | COM-A714-6
VIA GALZIGNANA | BATTAGLIA TERME | VIA-A714-6-71733 | COM-A714-6
VIA GIUSEPPE GARIBALDI | BATTAGLIA TERME | VIA-A714-6-17545 | COM-A714-6
VIA GIUSEPPE MAZZINI | BATTAGLIA TERME | VIA-A714-6-17490 | COM-A714-6
VIA GRAMSCI | BATTAGLIA TERME | VIA-A714-6-19815 | COM-A714-6
VIA GRANDI | BATTAGLIA TERME | VIA-A714-6-19820 | COM-A714-6
VIA GRANZE | BATTAGLIA TERME | VIA-A714-6-19870 | COM-A714-6
VIA GRIMANI | BATTAGLIA TERME | VIA-A714-6-63348 | COM-A714-6
VIA LEONARDO DA VINCI | BATTAGLIA TERME | VIA-A714-6-71739 | COM-A714-6
VIA MAGGIORE | BATTAGLIA TERME | VIA-A714-6-19825 | COM-A714-6
VIA MASINI | BATTAGLIA TERME | VIA-A714-6-71751 | COM-A714-6
VIA MICHELANGELO BUONARROTI | BATTAGLIA TERME | VIA-A714-6-17535 | COM-A714-6
VIA MOHRINGEN | BATTAGLIA TERME | VIA-A714-6-71760 | COM-A714-6
VIA MONTENOVO | BATTAGLIA TERME | VIA-A714-6-17555 | COM-A714-6
VIA ORLANDO | BATTAGLIA TERME | VIA-A714-6-71763 | COM-A714-6
VIA ORTAZZO | BATTAGLIA TERME | VIA-A714-6-71766 | COM-A714-6
VIA PESCHERIA | BATTAGLIA TERME | VIA-A714-6-70085 | COM-A714-6
VIA PISTORE | BATTAGLIA TERME | VIA-A714-6-70089 | COM-A714-6
VIA REGAZZONI | BATTAGLIA TERME | VIA-A714-6-418 | COM-A714-6
VIA RINALDI | BATTAGLIA TERME | VIA-A714-6-70091 | COM-A714-6
VIA RIVELLA | BATTAGLIA TERME | VIA-A714-6-70093 | COM-A714-6
VIA SELVATICHE | BATTAGLIA TERME | VIA-A714-6-70101 | COM-A714-6
VIA SQUERO | BATTAGLIA TERME | VIA-A714-6-70103 | COM-A714-6
VIA TERME | BATTAGLIA TERME | VIA-A714-6-70105 | COM-A714-6
VIA TRAVERSA TERME | BATTAGLIA TERME | VIA-A714-6-17570 | COM-A714-6
VIA UNITA' D'ITALIA | BATTAGLIA TERME | VIA-A714-6-290 | COM-A714-6
VIA VITTORIO VENETO | BATTAGLIA TERME | VIA-A714-6-70107 | COM-A714-6
CORSO ITALIA | BORGORICCO | VIA-B031-7-34048 | COM-B031-7
P.TTA RUZZANTE | BORGORICCO | VIA-B031-7-63525 | COM-B031-7
P.ZZA GIOVANNI XXIII | BORGORICCO | VIA-B031-7-63386 | COM-B031-7
P.ZZA MERIDIANA | BORGORICCO | VIA-B031-7-1197 | COM-B031-7
PIAZZA DELLE CENTURIE | BORGORICCO | VIA-B031-7-880 | COM-B031-7
PIAZZA MUNICIPIO | BORGORICCO | VIA-B031-7-875 | COM-B031-7
PIAZZA SAN LEONARDO | BORGORICCO | VIA-B031-7-870 | COM-B031-7
V.LO DEL CAMPO | BORGORICCO | VIA-B031-7-34069 | COM-B031-7
V.LO GAFFARELLO | BORGORICCO | VIA-B031-7-63532 | COM-B031-7
V.LO PIETRO BEMBO | BORGORICCO | VIA-B031-7-439 | COM-B031-7
VAR. S.R. 308 DEL SANTO | BORGORICCO | VIA-B031-7-34016 | COM-B031-7
VIA ALBERICO DEI BORGORICCO | BORGORICCO | VIA-B031-7-34001 | COM-B031-7
VIA ANTONIO MOMETTO | BORGORICCO | VIA-B031-7-34047 | COM-B031-7
VIA BEGGIALI | BORGORICCO | VIA-B031-7-63533 | COM-B031-7
VIA CANAREI | BORGORICCO | VIA-B031-7-34002 | COM-B031-7
VIA CANTELE G. B. | BORGORICCO | VIA-B031-7-34062 | COM-B031-7
VIA CAPITELLO | BORGORICCO | VIA-B031-7-34003 | COM-B031-7
VIA CARBONARA | BORGORICCO | VIA-B031-7-34004 | COM-B031-7
VIA CASTELLARO | BORGORICCO | VIA-B031-7-34005 | COM-B031-7
VIA CAVINETTO | BORGORICCO | VIA-B031-7-34006 | COM-B031-7
VIA CORNARA | BORGORICCO | VIA-B031-7-34007 | COM-B031-7
VIA CROCE RUZZA | BORGORICCO | VIA-B031-7-34008 | COM-B031-7
VIA DANTE | BORGORICCO | VIA-B031-7-34056 | COM-B031-7
VIA DEI CARRARESI | BORGORICCO | VIA-B031-7-34011 | COM-B031-7
VIA DEI DA PONTE | BORGORICCO | VIA-B031-7-34039 | COM-B031-7
VIA DEI LONGOBARDI | BORGORICCO | VIA-B031-7-850 | COM-B031-7
VIA DEI PRAI | BORGORICCO | VIA-B031-7-34040 | COM-B031-7
VIA DEL DONATORE | BORGORICCO | VIA-B031-7-34059 | COM-B031-7
VIA DEL GRATICOLATO | BORGORICCO | VIA-B031-7-34012 | COM-B031-7
VIA DEL SERRAGLIO | BORGORICCO | VIA-B031-7-34013 | COM-B031-7
VIA DELL'INDUSTRIA | BORGORICCO | VIA-B031-7-34015 | COM-B031-7
VIA DELLA PIEVE | BORGORICCO | VIA-B031-7-34054 | COM-B031-7
VIA DELLA SERENISSIMA | BORGORICCO | VIA-B031-7-860 | COM-B031-7
VIA DELLE BADESSE | BORGORICCO | VIA-B031-7-34014 | COM-B031-7
VIA DELLE RIVE | BORGORICCO | VIA-B031-7-63531 | COM-B031-7
VIA DESMAN | BORGORICCO | VIA-B031-7-34009 | COM-B031-7
VIA DON ANTONIO ZORZO | BORGORICCO | VIA-B031-7-34041 | COM-B031-7
VIA DON BOSCO | BORGORICCO | VIA-B031-7-34042 | COM-B031-7
VIA DON GIOVANNI FINCO | BORGORICCO | VIA-B031-7-63333 | COM-B031-7
VIA DON LORENZO MILANI | BORGORICCO | VIA-B031-7-63455 | COM-B031-7
VIA DON LUIGI STURZO | BORGORICCO | VIA-B031-7-34068 | COM-B031-7
VIA ENNIO MORRICONE | BORGORICCO | VIA-B031-7-80011 | COM-B031-7
VIA F. PETRARCA | BORGORICCO | VIA-B031-7-63298 | COM-B031-7
VIA FANTON | BORGORICCO | VIA-B031-7-71586 | COM-B031-7
VIA FAVARIEGO | BORGORICCO | VIA-B031-7-34017 | COM-B031-7
VIA FRATTA | BORGORICCO | VIA-B031-7-34018 | COM-B031-7
VIA FRATTINA | BORGORICCO | VIA-B031-7-34019 | COM-B031-7
VIA G. DANDOLO | BORGORICCO | VIA-B031-7-34043 | COM-B031-7
VIA G. MARCONI | BORGORICCO | VIA-B031-7-34063 | COM-B031-7
VIA GAFFARELLO | BORGORICCO | VIA-B031-7-34020 | COM-B031-7
VIA GALILEO GALILEI | BORGORICCO | VIA-B031-7-34065 | COM-B031-7
VIA GIOTTO | BORGORICCO | VIA-B031-7-34021 | COM-B031-7
VIA LEONARDO DA VINCI | BORGORICCO | VIA-B031-7-845 | COM-B031-7
VIA LOVARA | BORGORICCO | VIA-B031-7-34022 | COM-B031-7
VIA LUSORE | BORGORICCO | VIA-B031-7-34023 | COM-B031-7
VIA MADONNETTA | BORGORICCO | VIA-B031-7-34046 | COM-B031-7
VIA MANTEGNA | BORGORICCO | VIA-B031-7-63529 | COM-B031-7
VIA MENEGALE | BORGORICCO | VIA-B031-7-34044 | COM-B031-7
VIA MENINI | BORGORICCO | VIA-B031-7-63452 | COM-B031-7
VIA MORATTI | BORGORICCO | VIA-B031-7-34025 | COM-B031-7
VIA MUSON | BORGORICCO | VIA-B031-7-34045 | COM-B031-7
VIA MUSSOLINI | BORGORICCO | VIA-B031-7-34026 | COM-B031-7
VIA OLMO | BORGORICCO | VIA-B031-7-34027 | COM-B031-7
VIA OSVALDO PERON | BORGORICCO | VIA-B031-7-34049 | COM-B031-7
VIA PADRE MARCO VEDOVATO | BORGORICCO | VIA-B031-7-34024 | COM-B031-7
VIA PAPA LUCIANI | BORGORICCO | VIA-B031-7-34061 | COM-B031-7
VIA PELOSA | BORGORICCO | VIA-B031-7-34028 | COM-B031-7
VIA PIOVEGA | BORGORICCO | VIA-B031-7-34029 | COM-B031-7
VIA POLO M. | BORGORICCO | VIA-B031-7-34064 | COM-B031-7
VIA ROMA | BORGORICCO | VIA-B031-7-34050 | COM-B031-7
VIA RONCHI | BORGORICCO | VIA-B031-7-34030 | COM-B031-7
VIA SABBADINA | BORGORICCO | VIA-B031-7-34031 | COM-B031-7
VIA SALVO D'ACQUISTO | BORGORICCO | VIA-B031-7-34060 | COM-B031-7
VIA SAN GIULIANO | BORGORICCO | VIA-B031-7-34035 | COM-B031-7
VIA SAN LEONARDO | BORGORICCO | VIA-B031-7-34036 | COM-B031-7
VIA SAN MICHELE ARCANGELO | BORGORICCO | VIA-B031-7-855 | COM-B031-7
VIA SAN NICOLO' | BORGORICCO | VIA-B031-7-34052 | COM-B031-7
VIA SANT' ANNA | BORGORICCO | VIA-B031-7-63530 | COM-B031-7
VIA SANT'ANTONIO | BORGORICCO | VIA-B031-7-34034 | COM-B031-7
VIA SANTA LUCIA | BORGORICCO | VIA-B031-7-861 | COM-B031-7
VIA SCARDEONE | BORGORICCO | VIA-B031-7-34032 | COM-B031-7
VIA SERENISSIMA REPUBBLICA | BORGORICCO | VIA-B031-7-72130 | COM-B031-7
VIA SEVERINO GARZARO | BORGORICCO | VIA-B031-7-865 | COM-B031-7
VIA SOLE | BORGORICCO | VIA-B031-7-34033 | COM-B031-7
VIA SPERONELLA DALESMANINA | BORGORICCO | VIA-B031-7-34010 | COM-B031-7
VIA STRADON | BORGORICCO | VIA-B031-7-34037 | COM-B031-7
VIA STRAELLE | BORGORICCO | VIA-B031-7-34051 | COM-B031-7
VIA TEN. COL. D. FANTON | BORGORICCO | VIA-B031-7-34058 | COM-B031-7
VIA TIEPOLO | BORGORICCO | VIA-B031-7-34038 | COM-B031-7
VIA TITO LIVIO | BORGORICCO | VIA-B031-7-34067 | COM-B031-7
VIA TIZIANO | BORGORICCO | VIA-B031-7-34053 | COM-B031-7
VIA U. FOSCOLO | BORGORICCO | VIA-B031-7-34066 | COM-B031-7
VIA VENETO | BORGORICCO | VIA-B031-7-34055 | COM-B031-7
VIALE EUROPA | BORGORICCO | VIA-B031-7-34057 | COM-B031-7
GALL. DELLA CASTAGNARA | CADONEGHE | VIA-B345-9-63528 | COM-B345-9
P.GGIO DELL'IMPRENDITORIA | CADONEGHE | VIA-B345-9-35181 | COM-B345-9
P.GGIO ROMEO ZANELLA | CADONEGHE | VIA-B345-9-35166 | COM-B345-9
P.GGIO TARANTELLI E. | CADONEGHE | VIA-B345-9-35180 | COM-B345-9
P.LE CASTAGNARA | CADONEGHE | VIA-B345-9-35034 | COM-B345-9
P.TTA DELLA PACE | CADONEGHE | VIA-B345-9-63497 | COM-B345-9
P.TTA SUOR ISABELLA DE ROSIS | CADONEGHE | VIA-B345-9-1254 | COM-B345-9
P.TTA ZOEBELI MARGHERITA | CADONEGHE | VIA-B345-9-35170 | COM-B345-9
P.ZZA DE GASPERI | CADONEGHE | VIA-B345-9-35174 | COM-B345-9
P.ZZA DEL LAVORO | CADONEGHE | VIA-B345-9-35173 | COM-B345-9
P.ZZA DEL SINDACATO | CADONEGHE | VIA-B345-9-35172 | COM-B345-9
P.ZZA DELLA REPUBBLICA | CADONEGHE | VIA-B345-9-35158 | COM-B345-9
P.ZZA EUROPA | CADONEGHE | VIA-B345-9-63527 | COM-B345-9
P.ZZA INSURREZIONE | CADONEGHE | VIA-B345-9-35075 | COM-B345-9
P.ZZA PAPA GIOVANNI PAOLO I | CADONEGHE | VIA-B345-9-63540 | COM-B345-9
P.ZZA SAN BONAVENTURA | CADONEGHE | VIA-B345-9-35020 | COM-B345-9
P.ZZA SAN ROCCO | CADONEGHE | VIA-B345-9-291 | COM-B345-9
PASS.TA COOP. DEL LAVORO | CADONEGHE | VIA-B345-9-35183 | COM-B345-9
PASS.TA DELLA BREDA | CADONEGHE | VIA-B345-9-298 | COM-B345-9
PASS.TA LEGHE DEL LAVORO | CADONEGHE | VIA-B345-9-35182 | COM-B345-9
RACCORDO NAZARIO SAURO | CADONEGHE | VIA-B345-9-35161 | COM-B345-9
SELCIATO MANTEGNA | CADONEGHE | VIA-B345-9-63658 | COM-B345-9
SELCIATO SANTO STEFANO | CADONEGHE | VIA-B345-9-289 | COM-B345-9
SOTTOPORTICO GUIDO ROSSA | CADONEGHE | VIA-B345-9-35175 | COM-B345-9
SOTTOPORTICO LANDO CONTI | CADONEGHE | VIA-B345-9-35171 | COM-B345-9
SOTTOPORTICO MARCO BIAGI | CADONEGHE | VIA-B345-9-35179 | COM-B345-9
SOTTOPORTICO MASSIMO D'ANTONA | CADONEGHE | VIA-B345-9-35176 | COM-B345-9
SOTTOPORTICO ROBERTO RUFFILLI | CADONEGHE | VIA-B345-9-35178 | COM-B345-9
SOTTOPORTICO WALTER TOBAGI | CADONEGHE | VIA-B345-9-35177 | COM-B345-9
STRADA DEL SANTO | CADONEGHE | VIA-B345-9-35049 | COM-B345-9
V.LE DELLA COSTITUZIONE | CADONEGHE | VIA-B345-9-35046 | COM-B345-9
V.LE LAZARA | CADONEGHE | VIA-B345-9-63526 | COM-B345-9
V.LO ALBERTO MARIO | CADONEGHE | VIA-B345-9-35092 | COM-B345-9
V.LO CRISTOFORO COLOMBO | CADONEGHE | VIA-B345-9-35042 | COM-B345-9
V.LO GAETANO RIGOTTI | CADONEGHE | VIA-B345-9-35159 | COM-B345-9
V.LO GIOVANNI BATTISTA BELZONI | CADONEGHE | VIA-B345-9-35018 | COM-B345-9
V.LO GIOVANNI CABOTO | CADONEGHE | VIA-B345-9-63538 | COM-B345-9
V.LO NAZARIO SAURO | CADONEGHE | VIA-B345-9-35123 | COM-B345-9
V.LO NAZZARENO GIROTTI | CADONEGHE | VIA-B345-9-316 | COM-B345-9
V.LO PAPA GIOVANNI XXIII | CADONEGHE | VIA-B345-9-1421 | COM-B345-9
V.LO PISANA | CADONEGHE | VIA-B345-9-35186 | COM-B345-9
VAR. S.R. 308 DEL SANTO | CADONEGHE | VIA-B345-9-35168 | COM-B345-9
VIA ACQUARO | CADONEGHE | VIA-B345-9-35002 | COM-B345-9
VIA ALBERT EINSTEIN | CADONEGHE | VIA-B345-9-35055 | COM-B345-9
VIA ALBERTO MARIO | CADONEGHE | VIA-B345-9-35089 | COM-B345-9
VIA ALESSANDRO MANZONI | CADONEGHE | VIA-B345-9-35085 | COM-B345-9
VIA ALESSANDRO VOLTA | CADONEGHE | VIA-B345-9-35164 | COM-B345-9
VIA ALFRED NOBEL | CADONEGHE | VIA-B345-9-35126 | COM-B345-9
VIA ALVISE CA' DA MOSTO | CADONEGHE | VIA-B345-9-35031 | COM-B345-9
VIA AMERIGO VESPUCCI | CADONEGHE | VIA-B345-9-35144 | COM-B345-9
VIA ANDREA PALLADIO | CADONEGHE | VIA-B345-9-35149 | COM-B345-9
VIA ANTONIANA | CADONEGHE | VIA-B345-9-35005 | COM-B345-9
VIA ANTONIO CANOVA | CADONEGHE | VIA-B345-9-35030 | COM-B345-9
VIA ANTONIO GRAMSCI | CADONEGHE | VIA-B345-9-35072 | COM-B345-9
VIA ANTONIO MEUCCI | CADONEGHE | VIA-B345-9-35094 | COM-B345-9
VIA ANTONIO PACINOTTI | CADONEGHE | VIA-B345-9-35134 | COM-B345-9
VIA ANTONIO PIGAFETTA | CADONEGHE | VIA-B345-9-35155 | COM-B345-9
VIA ANTONIO VIVALDI | CADONEGHE | VIA-B345-9-35146 | COM-B345-9
VIA ARTURO TOSCANINI | CADONEGHE | VIA-B345-9-35129 | COM-B345-9
VIA ASIAGO | CADONEGHE | VIA-B345-9-35007 | COM-B345-9
VIA AUGUSTA | CADONEGHE | VIA-B345-9-35008 | COM-B345-9
VIA BAGNOLI | CADONEGHE | VIA-B345-9-35009 | COM-B345-9
VIA BARCAROLA | CADONEGHE | VIA-B345-9-35011 | COM-B345-9
VIA BARTOLOMEO DIAZ | CADONEGHE | VIA-B345-9-35063 | COM-B345-9
VIA BELLADORO | CADONEGHE | VIA-B345-9-35013 | COM-B345-9
VIA BELVEDERE | CADONEGHE | VIA-B345-9-35016 | COM-B345-9
VIA BIAGIO MARIN | CADONEGHE | VIA-B345-9-35152 | COM-B345-9
VIA BOTTEGO | CADONEGHE | VIA-B345-9-35023 | COM-B345-9
VIA BOTTICELLI | CADONEGHE | VIA-B345-9-35024 | COM-B345-9
VIA BRAGNI | CADONEGHE | VIA-B345-9-35025 | COM-B345-9
VIA BRUNO CAMPORESE | CADONEGHE | VIA-B345-9-35028 | COM-B345-9
VIA CA' PONTE | CADONEGHE | VIA-B345-9-35035 | COM-B345-9
VIA CAPRERA | CADONEGHE | VIA-B345-9-35032 | COM-B345-9
VIA CARLO PISACANE | CADONEGHE | VIA-B345-9-35107 | COM-B345-9
VIA CARLO PORTA | CADONEGHE | VIA-B345-9-35157 | COM-B345-9
VIA CATARINO | CADONEGHE | VIA-B345-9-35036 | COM-B345-9
VIA CAVALIERI DI V. VENETO | CADONEGHE | VIA-B345-9-35145 | COM-B345-9
VIA CESARE BATTISTI | CADONEGHE | VIA-B345-9-35012 | COM-B345-9
VIA CESARE CANTU' | CADONEGHE | VIA-B345-9-35029 | COM-B345-9
VIA CESARE PAVESE | CADONEGHE | VIA-B345-9-35154 | COM-B345-9
VIA CIPRO | CADONEGHE | VIA-B345-9-35039 | COM-B345-9
VIA CONCHE | CADONEGHE | VIA-B345-9-35043 | COM-B345-9
VIA CRISTOFORO COLOMBO | CADONEGHE | VIA-B345-9-35041 | COM-B345-9
VIA DAMIANO CHIESA | CADONEGHE | VIA-B345-9-35037 | COM-B345-9
VIA DANIELE MANIN | CADONEGHE | VIA-B345-9-35084 | COM-B345-9
VIA DANTE ALIGHIERI | CADONEGHE | VIA-B345-9-35004 | COM-B345-9
VIA DANTE GALLANI | CADONEGHE | VIA-B345-9-35065 | COM-B345-9
VIA DEI MILLE | CADONEGHE | VIA-B345-9-35045 | COM-B345-9
VIA DEI SERVITI | CADONEGHE | VIA-B345-9-292 | COM-B345-9
VIA DIEGO VALERI | CADONEGHE | VIA-B345-9-35163 | COM-B345-9
VIA DOMENICO CIMAROSA | CADONEGHE | VIA-B345-9-35038 | COM-B345-9
VIA DONATELLO | CADONEGHE | VIA-B345-9-35051 | COM-B345-9
VIA DUE GIUGNO | CADONEGHE | VIA-B345-9-35053 | COM-B345-9
VIA E. CODOTTO L. MARONESE | CADONEGHE | VIA-B345-9-35040 | COM-B345-9
VIA ELENA CORNARO PISCOPIA | CADONEGHE | VIA-B345-9-63648 | COM-B345-9
VIA ELSA MORANTE | CADONEGHE | VIA-B345-9-35100 | COM-B345-9
VIA ENRICO BEDIN | CADONEGHE | VIA-B345-9-302 | COM-B345-9
VIA ENRICO FERMI | CADONEGHE | VIA-B345-9-35056 | COM-B345-9
VIA ENRICO MATTEI | CADONEGHE | VIA-B345-9-35185 | COM-B345-9
VIA ETTORE MAJORANA | CADONEGHE | VIA-B345-9-63642 | COM-B345-9
VIA EUGENIO MONTALE | CADONEGHE | VIA-B345-9-35098 | COM-B345-9
VIA FEDERICO CONFALONIERI | CADONEGHE | VIA-B345-9-35044 | COM-B345-9
VIA FERDINANDO MAGELLANO | CADONEGHE | VIA-B345-9-35082 | COM-B345-9
VIA FILIPPO BRUNELLESCHI | CADONEGHE | VIA-B345-9-1208 | COM-B345-9
VIA FIORITA | CADONEGHE | VIA-B345-9-35058 | COM-B345-9
VIA FIORITA NUOVA | CADONEGHE | VIA-B345-9-35057 | COM-B345-9
VIA FIRENZE | CADONEGHE | VIA-B345-9-35059 | COM-B345-9
VIA FRANCESCHINA | CADONEGHE | VIA-B345-9-35061 | COM-B345-9
VIA FRANCESCO PETRARCA | CADONEGHE | VIA-B345-9-35103 | COM-B345-9
VIA FRATELLI BANDIERA | CADONEGHE | VIA-B345-9-35010 | COM-B345-9
VIA FRATTINA | CADONEGHE | VIA-B345-9-35064 | COM-B345-9
VIA GAETANO DONIZETTI | CADONEGHE | VIA-B345-9-35052 | COM-B345-9
VIA GAETANO RIGOTTI | CADONEGHE | VIA-B345-9-35116 | COM-B345-9
VIA GALILEO GALILEI | CADONEGHE | VIA-B345-9-35066 | COM-B345-9
VIA GIACOMO LEOPARDI | CADONEGHE | VIA-B345-9-35078 | COM-B345-9
VIA GIACOMO MATTEOTTI | CADONEGHE | VIA-B345-9-35091 | COM-B345-9
VIA GIACOMO NOVENTA | CADONEGHE | VIA-B345-9-35151 | COM-B345-9
VIA GIACOMO PUCCINI | CADONEGHE | VIA-B345-9-35112 | COM-B345-9
VIA GIANNINO GARATO | CADONEGHE | VIA-B345-9-35067 | COM-B345-9
VIA GIOACCHINO BELLI | CADONEGHE | VIA-B345-9-35014 | COM-B345-9
VIA GIOACCHINO ROSSINI | CADONEGHE | VIA-B345-9-35120 | COM-B345-9
VIA GIORGIO VASARI | CADONEGHE | VIA-B345-9-1207 | COM-B345-9
VIA GIORGIONE | CADONEGHE | VIA-B345-9-35069 | COM-B345-9
VIA GIOSUE' CARDUCCI | CADONEGHE | VIA-B345-9-35033 | COM-B345-9
VIA GIOTTO | CADONEGHE | VIA-B345-9-35070 | COM-B345-9
VIA GIOVAN BATTISTA TIEPOLO | CADONEGHE | VIA-B345-9-35127 | COM-B345-9
VIA GIOVANNI BATTISTA BELZONI | CADONEGHE | VIA-B345-9-35017 | COM-B345-9
VIA GIOVANNI CABOTO | CADONEGHE | VIA-B345-9-35027 | COM-B345-9
VIA GIOVANNI DA VERAZZANO | CADONEGHE | VIA-B345-9-35143 | COM-B345-9
VIA GIOVANNI PASCOLI | CADONEGHE | VIA-B345-9-35101 | COM-B345-9
VIA GIOVANNI VERGA | CADONEGHE | VIA-B345-9-35141 | COM-B345-9
VIA GIULIO ZANON | CADONEGHE | VIA-B345-9-35148 | COM-B345-9
VIA GIUSEPPE CESARE ABBA | CADONEGHE | VIA-B345-9-35001 | COM-B345-9
VIA GIUSEPPE GARIBALDI | CADONEGHE | VIA-B345-9-35068 | COM-B345-9
VIA GIUSEPPE GUERZONI | CADONEGHE | VIA-B345-9-35073 | COM-B345-9
VIA GIUSEPPE MAZZINI | CADONEGHE | VIA-B345-9-35093 | COM-B345-9
VIA GIUSEPPE OBLACH | CADONEGHE | VIA-B345-9-296 | COM-B345-9
VIA GIUSEPPE PARINI | CADONEGHE | VIA-B345-9-35160 | COM-B345-9
VIA GIUSEPPE UNGARETTI | CADONEGHE | VIA-B345-9-35162 | COM-B345-9
VIA GIUSEPPE VERDI | CADONEGHE | VIA-B345-9-35140 | COM-B345-9
VIA GOFFREDO MAMELI | CADONEGHE | VIA-B345-9-35083 | COM-B345-9
VIA GORIZIA | CADONEGHE | VIA-B345-9-35071 | COM-B345-9
VIA GUGLIELMO MARCONI | CADONEGHE | VIA-B345-9-35086 | COM-B345-9
VIA GUIDO FRANCO | CADONEGHE | VIA-B345-9-35062 | COM-B345-9
VIA GUIZZE | CADONEGHE | VIA-B345-9-35074 | COM-B345-9
VIA INDRO MONTANELLI | CADONEGHE | VIA-B345-9-1755 | COM-B345-9
VIA IPPOLITO NIEVO | CADONEGHE | VIA-B345-9-35099 | COM-B345-9
VIA ITALO BORDIN | CADONEGHE | VIA-B345-9-35021 | COM-B345-9
VIA IV NOVEMBRE | CADONEGHE | VIA-B345-9-35114 | COM-B345-9
VIA LAMPIONI CLEMENTE PINO | CADONEGHE | VIA-B345-9-35184 | COM-B345-9
VIA LAURO | CADONEGHE | VIA-B345-9-35077 | COM-B345-9
VIA LEON BATTISTA ALBERTI | CADONEGHE | VIA-B345-9-35167 | COM-B345-9
VIA LEONARDO DA VINCI | CADONEGHE | VIA-B345-9-35047 | COM-B345-9
VIA LOREDANA | CADONEGHE | VIA-B345-9-35079 | COM-B345-9
VIA LUDOVICO ARIOSTO | CADONEGHE | VIA-B345-9-35006 | COM-B345-9
VIA LUNGARGINE | CADONEGHE | VIA-B345-9-35080 | COM-B345-9
VIA MARCO POLO | CADONEGHE | VIA-B345-9-35087 | COM-B345-9
VIA MARIO MIGLIORANZA | CADONEGHE | VIA-B345-9-35169 | COM-B345-9
VIA MICHELANGELO BUONARROTI | CADONEGHE | VIA-B345-9-35026 | COM-B345-9
VIA MONTE GRAPPA | CADONEGHE | VIA-B345-9-35095 | COM-B345-9
VIA MONTELLO | CADONEGHE | VIA-B345-9-35096 | COM-B345-9
VIA NAZARIO SAURO | CADONEGHE | VIA-B345-9-35122 | COM-B345-9
VIA NEGRISIA | CADONEGHE | VIA-B345-9-35097 | COM-B345-9
VIA NICCOLO' MACHIAVELLI | CADONEGHE | VIA-B345-9-35081 | COM-B345-9
VIA NINO BIXIO | CADONEGHE | VIA-B345-9-35019 | COM-B345-9
VIA OTTO MARZO | CADONEGHE | VIA-B345-9-1719 | COM-B345-9
VIA PADRE PLACIDO CORTESE | CADONEGHE | VIA-B345-9-1050 | COM-B345-9
VIA PAOLO VERONESE | CADONEGHE | VIA-B345-9-35142 | COM-B345-9
VIA PAPA GIOVANNI PAOLO II | CADONEGHE | VIA-B345-9-63539 | COM-B345-9
VIA PIAVE | CADONEGHE | VIA-B345-9-35104 | COM-B345-9
VIA PIETRO MARONCELLI | CADONEGHE | VIA-B345-9-35088 | COM-B345-9
VIA PIETRO MASCAGNI | CADONEGHE | VIA-B345-9-35090 | COM-B345-9
VIA PISANA | CADONEGHE | VIA-B345-9-35108 | COM-B345-9
VIA PONTE TERGOLA | CADONEGHE | VIA-B345-9-35109 | COM-B345-9
VIA PRATI | CADONEGHE | VIA-B345-9-35110 | COM-B345-9
VIA PRIMO MAGGIO | CADONEGHE | VIA-B345-9-35111 | COM-B345-9
VIA QUARTO | CADONEGHE | VIA-B345-9-35113 | COM-B345-9
VIA RAIMONDO ZANELLA | CADONEGHE | VIA-B345-9-35187 | COM-B345-9
VIA REDIPUGLIA | CADONEGHE | VIA-B345-9-35115 | COM-B345-9
VIA RISORGIMENTO | CADONEGHE | VIA-B345-9-35117 | COM-B345-9
VIA ROMA | CADONEGHE | VIA-B345-9-35118 | COM-B345-9
VIA ROSOLINO PILO | CADONEGHE | VIA-B345-9-35105 | COM-B345-9
VIA SALGARO | CADONEGHE | VIA-B345-9-35121 | COM-B345-9
VIA SALVATOR ROSA | CADONEGHE | VIA-B345-9-35119 | COM-B345-9
VIA SALVATORE DI GIACOMO | CADONEGHE | VIA-B345-9-35150 | COM-B345-9
VIA SAN DOMENICO SAVIO | CADONEGHE | VIA-B345-9-35050 | COM-B345-9
VIA SAN GIOVANNI BOSCO | CADONEGHE | VIA-B345-9-35022 | COM-B345-9
VIA SAN PIO DECIMO | CADONEGHE | VIA-B345-9-35106 | COM-B345-9
VIA SILVESTRI | CADONEGHE | VIA-B345-9-35124 | COM-B345-9
VIA SILVIO PELLICO | CADONEGHE | VIA-B345-9-35102 | COM-B345-9
VIA THOMAS ALVA EDISON | CADONEGHE | VIA-B345-9-35054 | COM-B345-9
VIA TINTORETTO | CADONEGHE | VIA-B345-9-35128 | COM-B345-9
VIA TIZIANO VECELLIO | CADONEGHE | VIA-B345-9-35135 | COM-B345-9
VIA TONO ZANCANARO | CADONEGHE | VIA-B345-9-35165 | COM-B345-9
VIA TORQUATO TASSO | CADONEGHE | VIA-B345-9-35125 | COM-B345-9
VIA TRENTO | CADONEGHE | VIA-B345-9-35130 | COM-B345-9
VIA TRIESTE | CADONEGHE | VIA-B345-9-35131 | COM-B345-9
VIA TRILUSSA | CADONEGHE | VIA-B345-9-35132 | COM-B345-9
VIA UDINE | CADONEGHE | VIA-B345-9-35133 | COM-B345-9
